branch_id,tip_commit,file,credential_like_fields,classification
B20,e2a109d469627e0bee6b6242530380d9b2e22807,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B20,e2a109d469627e0bee6b6242530380d9b2e22807,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B20,e2a109d469627e0bee6b6242530380d9b2e22807,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B21,51887848750bcf8c24d22d40c588fc5d6f3fe4f4,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PRD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
B21,51887848750bcf8c24d22d40c588fc5d6f3fe4f4,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B21,51887848750bcf8c24d22d40c588fc5d6f3fe4f4,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B21,51887848750bcf8c24d22d40c588fc5d6f3fe4f4,docs/extras/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B22,3ed7c8dbefba51cfc8a74dbf77e9dc26bad490a5,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PROD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
B22,3ed7c8dbefba51cfc8a74dbf77e9dc26bad490a5,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B22,3ed7c8dbefba51cfc8a74dbf77e9dc26bad490a5,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B23,ebe9b13dc341357cddda4b419bd49fe48f9c187e,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PROD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
B23,ebe9b13dc341357cddda4b419bd49fe48f9c187e,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B23,ebe9b13dc341357cddda4b419bd49fe48f9c187e,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B23,ebe9b13dc341357cddda4b419bd49fe48f9c187e,docs/extras/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B24,cc26f6d5f6089356f21a0c33f23a980eaf98e5ab,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PRD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
B24,cc26f6d5f6089356f21a0c33f23a980eaf98e5ab,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B24,cc26f6d5f6089356f21a0c33f23a980eaf98e5ab,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B24,cc26f6d5f6089356f21a0c33f23a980eaf98e5ab,docs/extras/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B25,88e85c9513558e5e9e2e5838f7b5c94d8266450e,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PROD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
B25,88e85c9513558e5e9e2e5838f7b5c94d8266450e,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B25,88e85c9513558e5e9e2e5838f7b5c94d8266450e,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B25,88e85c9513558e5e9e2e5838f7b5c94d8266450e,docs/extras/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B26,2258139871968a342253642244f49a5a207bd98a,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
B26,2258139871968a342253642244f49a5a207bd98a,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B26,2258139871968a342253642244f49a5a207bd98a,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B26,2258139871968a342253642244f49a5a207bd98a,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B27,89a5cd650e433d9d23dac8f00db450fad1adb51a,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
B27,89a5cd650e433d9d23dac8f00db450fad1adb51a,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B27,89a5cd650e433d9d23dac8f00db450fad1adb51a,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B27,89a5cd650e433d9d23dac8f00db450fad1adb51a,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B28,aa376500b98fee8da1e57c25403579fbaae0b290,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PROD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
B28,aa376500b98fee8da1e57c25403579fbaae0b290,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B28,aa376500b98fee8da1e57c25403579fbaae0b290,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B28,aa376500b98fee8da1e57c25403579fbaae0b290,docs/extras/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B29,99aad64f6b234a70413b43581e6012120a701f59,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
B29,99aad64f6b234a70413b43581e6012120a701f59,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B29,99aad64f6b234a70413b43581e6012120a701f59,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B29,99aad64f6b234a70413b43581e6012120a701f59,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B30,f754cdcd266a5df7604236144076786a6a63a9ca,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
B30,f754cdcd266a5df7604236144076786a6a63a9ca,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B30,f754cdcd266a5df7604236144076786a6a63a9ca,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B30,f754cdcd266a5df7604236144076786a6a63a9ca,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B31,cd408fbb37c967eabacebc365d75d0872a38a0b3,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
B31,cd408fbb37c967eabacebc365d75d0872a38a0b3,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B31,cd408fbb37c967eabacebc365d75d0872a38a0b3,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B31,cd408fbb37c967eabacebc365d75d0872a38a0b3,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B32,6e187e8748db2d294f41f885ecc63e7d9f4c44eb,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PROD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
B32,6e187e8748db2d294f41f885ecc63e7d9f4c44eb,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B32,6e187e8748db2d294f41f885ecc63e7d9f4c44eb,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B32,6e187e8748db2d294f41f885ecc63e7d9f4c44eb,docs/extras/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B33,a81e8ac0f8bf60f37b3456271c697fbf4e203a8a,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
B33,a81e8ac0f8bf60f37b3456271c697fbf4e203a8a,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B33,a81e8ac0f8bf60f37b3456271c697fbf4e203a8a,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B33,a81e8ac0f8bf60f37b3456271c697fbf4e203a8a,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B34,c96fb485e2538981aa2ad1b005db1b2645be0fbf,.env,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
B34,c96fb485e2538981aa2ad1b005db1b2645be0fbf,.env.example,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B34,c96fb485e2538981aa2ad1b005db1b2645be0fbf,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B34,c96fb485e2538981aa2ad1b005db1b2645be0fbf,docs/dev/livewire (Laravel)/livewirekit-dropdowns/demo/.env.example,MAIL_PASSWORD [short_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
B35,58def981f1415e04f701b00f33b9ad5eac5797a8,config/config.php,Password [nonempty_literal]; app_secret [opaque_literal]; client_secret [opaque_literal],nonempty-secret-named-literal
B36,60ff474a674ffc9638be0e3d9486ff87c6fa129e,.env.example,DB_PASSWORD [nonempty_literal],nonempty-secret-named-literal
B36,60ff474a674ffc9638be0e3d9486ff87c6fa129e,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B37,27939f7331dda7595eb3026684db6ab74b9c1e18,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
B38,38b1e50014f97e47ddc670bed29c66e2fbb69852,.env.example,DB_PASSWORD [nonempty_literal],nonempty-secret-named-literal
B38,38b1e50014f97e47ddc670bed29c66e2fbb69852,config/config.php,google_maps_api_key [provider_token_pattern],provider-token-format
